event_date,country,fatalities,year,month,year_month
2023-09-11,afghanistan,0,2023,Sep,2023-09
2023-09-11,india,0,2023,Sep,2023-09
2023-09-11,pakistan,0,2023,Sep,2023-09
2023-09-11,japan,0,2023,Sep,2023-09
2023-09-11,chile,0,2023,Sep,2023-09
2023-09-11,mexico,1,2023,Sep,2023-09
2023-09-11,brazil,0,2023,Sep,2023-09
2023-09-11,chile,0,2023,Sep,2023-09
2023-09-11,chile,0,2023,Sep,2023-09
2023-09-11,democratic republic of congo,0,2023,Sep,2023-09
2023-09-11,ecuador,0,2023,Sep,2023-09
2023-09-11,colombia,0,2023,Sep,2023-09
2023-09-11,afghanistan,0,2023,Sep,2023-09
2023-09-11,india,0,2023,Sep,2023-09
2023-09-11,democratic republic of congo,1,2023,Sep,2023-09
2023-09-11,india,0,2023,Sep,2023-09
2023-09-11,syria,0,2023,Sep,2023-09
2023-09-11,myanmar,1,2023,Sep,2023-09
2023-09-11,haiti,0,2023,Sep,2023-09
2023-09-11,india,0,2023,Sep,2023-09
2023-09-11,india,0,2023,Sep,2023-09
2023-09-11,guatemala,1,2023,Sep,2023-09
2023-09-11,india,0,2023,Sep,2023-09
2023-09-10,cuba,0,2023,Sep,2023-09
2023-09-10,mexico,0,2023,Sep,2023-09
2023-09-10,mexico,1,2023,Sep,2023-09
2023-09-10,brazil,1,2023,Sep,2023-09
2023-09-10,brazil,1,2023,Sep,2023-09
2023-09-10,chile,0,2023,Sep,2023-09
2023-09-10,indonesia,0,2023,Sep,2023-09
2023-09-10,india,0,2023,Sep,2023-09
2023-09-10,canada,0,2023,Sep,2023-09
2023-09-10,united states,0,2023,Sep,2023-09
2023-09-10,chad,0,2023,Sep,2023-09
2023-09-10,bahrain,0,2023,Sep,2023-09
2023-09-10,chile,0,2023,Sep,2023-09
2023-09-10,nigeria,0,2023,Sep,2023-09
2023-09-10,peru,2,2023,Sep,2023-09
2023-09-10,india,0,2023,Sep,2023-09
2023-09-10,palestine,0,2023,Sep,2023-09
2023-09-10,cameroon,0,2023,Sep,2023-09
2023-09-10,palestine,0,2023,Sep,2023-09
2023-09-10,mexico,0,2023,Sep,2023-09
2023-09-10,syria,0,2023,Sep,2023-09
2023-09-10,bahrain,0,2023,Sep,2023-09
2023-09-10,india,0,2023,Sep,2023-09
2023-09-10,yemen,0,2023,Sep,2023-09
2023-09-10,india,0,2023,Sep,2023-09
2023-09-10,mexico,1,2023,Sep,2023-09
2023-09-10,peru,0,2023,Sep,2023-09
2023-09-10,cameroon,0,2023,Sep,2023-09
2023-09-10,yemen,0,2023,Sep,2023-09
2023-09-10,germany,0,2023,Sep,2023-09
2023-09-09,kenya,0,2023,Sep,2023-09
2023-09-09,mexico,1,2023,Sep,2023-09
2023-09-09,turkey,0,2023,Sep,2023-09
2023-09-09,brazil,0,2023,Sep,2023-09
2023-09-09,india,0,2023,Sep,2023-09
2023-09-09,canada,0,2023,Sep,2023-09
2023-09-09,united states,0,2023,Sep,2023-09
2023-09-09,jamaica,2,2023,Sep,2023-09
2023-09-09,bahrain,0,2023,Sep,2023-09
2023-09-09,nigeria,0,2023,Sep,2023-09
2023-09-09,nigeria,0,2023,Sep,2023-09
2023-09-09,myanmar,0,2023,Sep,2023-09
2023-09-09,mexico,2,2023,Sep,2023-09
2023-09-09,yemen,0,2023,Sep,2023-09
2023-09-09,india,0,2023,Sep,2023-09
2023-09-09,bangladesh,0,2023,Sep,2023-09
2023-09-09,sudan,1,2023,Sep,2023-09
2023-09-09,costa rica,0,2023,Sep,2023-09
2023-09-09,italy,0,2023,Sep,2023-09
2023-09-09,guatemala,1,2023,Sep,2023-09
2023-09-09,israel,0,2023,Sep,2023-09
2023-09-09,germany,0,2023,Sep,2023-09
2023-09-08,morocco,0,2023,Sep,2023-09
2023-09-08,mexico,0,2023,Sep,2023-09
2023-09-08,south africa,0,2023,Sep,2023-09
2023-09-08,myanmar,2,2023,Sep,2023-09
2023-09-08,bangladesh,0,2023,Sep,2023-09
2023-09-08,sweden,0,2023,Sep,2023-09
2023-09-08,sweden,0,2023,Sep,2023-09
2023-09-08,sweden,0,2023,Sep,2023-09
2023-09-08,sweden,0,2023,Sep,2023-09
2023-09-08,indonesia,0,2023,Sep,2023-09
2023-09-08,philippines,0,2023,Sep,2023-09
2023-09-08,democratic republic of congo,5,2023,Sep,2023-09
2023-09-08,india,0,2023,Sep,2023-09
2023-09-08,pakistan,0,2023,Sep,2023-09
2023-09-08,bahrain,0,2023,Sep,2023-09
2023-09-08,sudan,0,2023,Sep,2023-09
2023-09-08,myanmar,0,2023,Sep,2023-09
2023-09-08,sweden,0,2023,Sep,2023-09
2023-09-08,colombia,1,2023,Sep,2023-09
2023-09-08,colombia,1,2023,Sep,2023-09
2023-09-08,nigeria,0,2023,Sep,2023-09
2023-09-08,honduras,1,2023,Sep,2023-09
2023-09-08,mexico,1,2023,Sep,2023-09
2023-09-08,sweden,0,2023,Sep,2023-09
2023-09-08,south korea,0,2023,Sep,2023-09
2023-09-08,palestine,0,2023,Sep,2023-09
2023-09-08,trinidad and tobago,0,2023,Sep,2023-09
2023-09-08,mexico,0,2023,Sep,2023-09
2023-09-08,india,0,2023,Sep,2023-09
2023-09-08,bangladesh,0,2023,Sep,2023-09
2023-09-08,mexico,1,2023,Sep,2023-09
2023-09-08,bahrain,0,2023,Sep,2023-09
2023-09-08,italy,0,2023,Sep,2023-09
2023-09-08,cameroon,0,2023,Sep,2023-09
2023-09-08,italy,0,2023,Sep,2023-09
2023-09-08,cameroon,0,2023,Sep,2023-09
2023-09-08,israel,0,2023,Sep,2023-09
2023-09-07,nigeria,1,2023,Sep,2023-09
2023-09-07,brazil,0,2023,Sep,2023-09
2023-09-07,puerto rico,1,2023,Sep,2023-09
2023-09-07,myanmar,0,2023,Sep,2023-09
2023-09-07,india,0,2023,Sep,2023-09
2023-09-07,kazakhstan,0,2023,Sep,2023-09
2023-09-07,canada,0,2023,Sep,2023-09
2023-09-07,united states,0,2023,Sep,2023-09
2023-09-07,mexico,1,2023,Sep,2023-09
2023-09-07,afghanistan,0,2023,Sep,2023-09
2023-09-07,india,0,2023,Sep,2023-09
2023-09-07,united states,0,2023,Sep,2023-09
2023-09-07,brazil,1,2023,Sep,2023-09
2023-09-07,brazil,1,2023,Sep,2023-09
2023-09-07,yemen,0,2023,Sep,2023-09
2023-09-07,myanmar,0,2023,Sep,2023-09
2023-09-07,brazil,1,2023,Sep,2023-09
2023-09-07,chile,0,2023,Sep,2023-09
2023-09-07,sri lanka,0,2023,Sep,2023-09
2023-09-07,nigeria,0,2023,Sep,2023-09
2023-09-07,nigeria,0,2023,Sep,2023-09
2023-09-07,nigeria,0,2023,Sep,2023-09
2023-09-07,syria,2,2023,Sep,2023-09
2023-09-07,bahrain,0,2023,Sep,2023-09
2023-09-07,brazil,0,2023,Sep,2023-09
2023-09-07,nigeria,0,2023,Sep,2023-09
2023-09-07,united states,0,2023,Sep,2023-09
2023-09-07,brazil,1,2023,Sep,2023-09
2023-09-07,israel,0,2023,Sep,2023-09
2023-09-06,cameroon,1,2023,Sep,2023-09
2023-09-06,guyana,0,2023,Sep,2023-09
2023-09-06,mexico,0,2023,Sep,2023-09
2023-09-06,turkey,0,2023,Sep,2023-09
2023-09-06,india,0,2023,Sep,2023-09
2023-09-06,united states,0,2023,Sep,2023-09
2023-09-06,united states,0,2023,Sep,2023-09
2023-09-06,democratic republic of congo,5,2023,Sep,2023-09
2023-09-06,brazil,0,2023,Sep,2023-09
2023-09-06,south korea,0,2023,Sep,2023-09
2023-09-06,india,0,2023,Sep,2023-09
2023-09-06,india,0,2023,Sep,2023-09
2023-09-06,nepal,0,2023,Sep,2023-09
2023-09-06,sudan,0,2023,Sep,2023-09
2023-09-06,democratic republic of congo,15,2023,Sep,2023-09
2023-09-06,cameroon,0,2023,Sep,2023-09
2023-09-06,mexico,0,2023,Sep,2023-09
2023-09-06,somalia,1,2023,Sep,2023-09
2023-09-06,bangladesh,0,2023,Sep,2023-09
2023-09-06,south sudan,0,2023,Sep,2023-09
2023-09-06,yemen,0,2023,Sep,2023-09
2023-09-06,myanmar,0,2023,Sep,2023-09
2023-09-06,bahrain,0,2023,Sep,2023-09
2023-09-06,philippines,2,2023,Sep,2023-09
2023-09-05,burkina faso,0,2023,Sep,2023-09
2023-09-05,mali,1,2023,Sep,2023-09
2023-09-05,colombia,0,2023,Sep,2023-09
2023-09-05,paraguay,0,2023,Sep,2023-09
2023-09-05,mexico,0,2023,Sep,2023-09
2023-09-05,south africa,0,2023,Sep,2023-09
2023-09-05,sudan,0,2023,Sep,2023-09
2023-09-05,south korea,0,2023,Sep,2023-09
2023-09-05,south korea,0,2023,Sep,2023-09
2023-09-05,afghanistan,0,2023,Sep,2023-09
2023-09-05,india,0,2023,Sep,2023-09
2023-09-05,pakistan,0,2023,Sep,2023-09
2023-09-05,pakistan,0,2023,Sep,2023-09
2023-09-05,sri lanka,0,2023,Sep,2023-09
2023-09-05,japan,0,2023,Sep,2023-09
2023-09-05,canada,0,2023,Sep,2023-09
2023-09-05,united states,0,2023,Sep,2023-09
2023-09-05,bahrain,0,2023,Sep,2023-09
2023-09-05,bahrain,0,2023,Sep,2023-09
2023-09-05,bahrain,0,2023,Sep,2023-09
2023-09-05,brazil,1,2023,Sep,2023-09
2023-09-05,india,0,2023,Sep,2023-09
2023-09-05,india,0,2023,Sep,2023-09
2023-09-05,nigeria,0,2023,Sep,2023-09
2023-09-05,bahrain,0,2023,Sep,2023-09
2023-09-05,yemen,0,2023,Sep,2023-09
2023-09-05,colombia,0,2023,Sep,2023-09
2023-09-05,spain,0,2023,Sep,2023-09
2023-09-05,italy,0,2023,Sep,2023-09
2023-09-05,france,0,2023,Sep,2023-09
2023-09-05,germany,0,2023,Sep,2023-09
2023-09-04,burundi,1,2023,Sep,2023-09
2023-09-04,brazil,0,2023,Sep,2023-09
2023-09-04,colombia,0,2023,Sep,2023-09
2023-09-04,mexico,0,2023,Sep,2023-09
2023-09-04,sudan,0,2023,Sep,2023-09
2023-09-04,turkey,0,2023,Sep,2023-09
2023-09-04,south korea,0,2023,Sep,2023-09
2023-09-04,south korea,0,2023,Sep,2023-09
2023-09-04,south korea,0,2023,Sep,2023-09
2023-09-04,india,0,2023,Sep,2023-09
2023-09-04,india,0,2023,Sep,2023-09
2023-09-04,india,0,2023,Sep,2023-09
2023-09-04,ukraine,0,2023,Sep,2023-09
2023-09-04,indonesia,0,2023,Sep,2023-09
2023-09-04,brazil,1,2023,Sep,2023-09
2023-09-04,india,0,2023,Sep,2023-09
2023-09-04,pakistan,0,2023,Sep,2023-09
2023-09-04,india,0,2023,Sep,2023-09
2023-09-04,kenya,0,2023,Sep,2023-09
2023-09-04,india,0,2023,Sep,2023-09
2023-09-04,jamaica,1,2023,Sep,2023-09
2023-09-04,argentina,0,2023,Sep,2023-09
2023-09-04,india,0,2023,Sep,2023-09
2023-09-04,syria,0,2023,Sep,2023-09
2023-09-04,democratic republic of congo,1,2023,Sep,2023-09
2023-09-04,india,0,2023,Sep,2023-09
2023-09-04,austria,0,2023,Sep,2023-09
2023-09-04,spain,0,2023,Sep,2023-09
2023-09-04,spain,0,2023,Sep,2023-09
2023-09-04,democratic republic of congo,1,2023,Sep,2023-09
2023-09-04,germany,0,2023,Sep,2023-09
2023-09-04,sudan,0,2023,Sep,2023-09
2023-09-03,cameroon,0,2023,Sep,2023-09
2023-09-03,mexico,2,2023,Sep,2023-09
2023-09-03,puerto rico,1,2023,Sep,2023-09
2023-09-03,madagascar,0,2023,Sep,2023-09
2023-09-03,turkey,0,2023,Sep,2023-09
2023-09-03,turkey,0,2023,Sep,2023-09
2023-09-03,india,0,2023,Sep,2023-09
2023-09-03,pakistan,0,2023,Sep,2023-09
2023-09-03,burundi,0,2023,Sep,2023-09
2023-09-03,bahrain,0,2023,Sep,2023-09
2023-09-03,brazil,0,2023,Sep,2023-09
2023-09-03,nigeria,0,2023,Sep,2023-09
2023-09-03,india,0,2023,Sep,2023-09
2023-09-03,sweden,0,2023,Sep,2023-09
2023-09-03,sweden,0,2023,Sep,2023-09
2023-09-03,india,0,2023,Sep,2023-09
2023-09-03,nigeria,1,2023,Sep,2023-09
2023-09-03,syria,0,2023,Sep,2023-09
2023-09-03,afghanistan,0,2023,Sep,2023-09
2023-09-03,bangladesh,0,2023,Sep,2023-09
